customer_id,full_name,age,gender,email,phone_number,country,zip_code,signup_date,last_purchase_date,product_category,purchase_amount,annual_salary,satisfaction_rating,is_subscribed,notes,loyalty_points,is_valid_email
1414,Jacqueline Chan,30,Female,jacqueline.chan@gmail.com,Not Provided,Germany,16531,2022-04-17,2022-11-29,Electronics,158.71,12522.09,5.0,No,-,200.5,True
1355,Tracy Fitzgerald,72,Female,tracy.fitzgerald@gmail.com,Not Provided,United States Of America,89358,2018-07-05,2022-08-02,Books,368.05,78162.22,1.0,No,-,200.5,True
1127,Terry Hill,25,Female,terry.hill@gmail.com,7209993476,United States Of America,72680,2025-01-22,2024-01-12,Electronics,81.11,,3.0,Yes,-,150.0,True
1285,Nicholas Green,22,Non-binary,nicholas.green@gmail.com,9543165266,France,75263,2024-06-21,2021-12-13,Electronics,98.1,30044.34,3.0,Yes,-,,True
1423,Not Provided,25,Female,catherine@yahoo.com,8610313100,South Africa,75897,2021-12-11,2023-09-14,Electronics,53.83,37031.71,2.0,No,Draw Mother Every Third Record.,,True
1107,Anthony Howard,43,Female,Not Provided,0723688767,South Africa,Not Provided,2021-05-26,2019-07-02,Home & Garden,211.3,55102.27,5.0,No,Report Kitchen Cold Not Somebody Determine.,,False
1381,Paul Cruz,82,Male,paul.cruz@hotmail.com,6694320293,United States Of America,78110,2019-06-01,2021-11-15,Books,,84507.12,1.0,Yes,-,150.0,True
1333,Patrick Mack,,Male,patrick.mack@gmail.com,4392840445,United States Of America,Not Provided,2019-07-19,2024-04-15,Clothing,,43168.57,4.0,Yes,See Attached File!!!,,True
1133,Jason Macias,67,Male,jason.macias@hotmail.com,15861793271,South Africa,4880,2018-11-15,2022-07-21,Not Provided,,83055.89,5.0,Not Provided,-,200.5,True
1374,Gary Johnson,46,Female,gary.johnson@company.com,Not Provided,South Africa,87821,2024-05-18,2021-03-28,Clothing,387.84,,,Not Provided,-,,True
1044,Stephen Taylor,11,Male,stephen.taylor@hotmail.com,7586926179,France,539,2022-10-01,2020-05-27,Electronics,151.42,25429.56,3.0,No,-,100.0,True
1476,Cheryl Brooks,52,Male,cheryl.brooks@hotmail.com,Not Provided,United Kingdom,98494,2020-06-15,2024-01-30,Home & Garden,125.03,27397.97,1.0,Yes,See Attached File!!!,,True
1065,Elizabeth Morrison,65,Female,elizabeth.morrison@yahoo.com,6275705964,United Kingdom,84317,2023-06-26,2019-06-25,Toys,363.02,31075.87,,No,-,,True
1283,Adam Yu,57,Female,Not Provided,4413432756,Germany,4941,,2024-06-04,Not Provided,244.67,34512.25,,Yes,-,,False
1085,Nicole Good,53,Male,nicole.good@yahoo.com,7868633752,United Kingdom,36630,2022-05-28,2022-03-17,Home And Garden,142.72,62142.25,,No,Drive Attack Order.,100.0,True
1242,Not Provided,18,Other,amber@company.com,0671985546,Germany,7735,2022-06-08,2021-02-10,Toys,355.16,22745.68,5.0,Yes,-,,True
1186,James Thomas,37,Male,james.thomas@gmail.com,2702672885,United States Of America,64283,2019-05-07,2024-07-05,Books,42.48,38683.79,3.0,Yes,-,,True
1395,Dakota Hickman,65,Male,dakota.hickman@company.com,Not Provided,United States Of America,32002,2020-02-26,2019-10-06,Home And Garden,138.34,68802.88,3.0,No,-,,True
1159,Roger Lee,6,Female,roger.lee@yahoo.com,5160917798,South Africa,18148,2024-09-03,2022-04-06,Electronics,134.97,70636.46,2.0,No,See Attached File!!!,100.0,True
1012,Ariel Medina,56,Female,ariel.medina@hotmail.com,Not Provided,United Kingdom,66808,2022-11-22,2020-03-18,Not Provided,424.77,59839.25,3.0,Yes,-,,True
1035,Juan Tran,7,Male,juan.tran@gmail.com,Not Provided,Not Provided,12718,2023-08-26,2023-11-06,Books,216.01,30583.13,2.0,No,-,150.0,True
1028,Not Provided,43,Female,ronald@company.com,Not Provided,United States Of America,98272,2019-09-25,2022-06-17,Books,161.75,42987.23,,Not Provided,-,150.0,True
1170,Mr. Matthew Steele,21,Male,mr..matthew.steele@yahoo.com,2995562053,United States Of America,29536,2021-08-15,2024-03-04,Clothing,209.81,,5.0,No,Main Board Population Bank Exactly.,150.0,True
1142,Jaime Wheeler,88,Female,jaime.wheeler@yahoo.com,2798552414,United Kingdom,4098,2024-12-08,,Books,424.77,44930.49,3.0,No,-,150.0,True
1410,Susan Clark,75,Male,susan.clark@yahoo.com,Not Provided,United States Of America,13696,2023-11-18,2022-12-01,Electronics,489.6,98796.06,3.0,No,Speak Conference Act Condition Note Parent All.,,True
1436,Tammy Jones,44,Female,tammy.jones@company.com,Not Provided,United States Of America,Not Provided,2019-07-23,2019-01-11,Electronics,314.6,55104.87,4.0,Yes,Heavy Line Probably Office Until Simple Moment.,150.0,True
1221,Andrew Taylor,65,Female,andrew.taylor@hotmail.com,Not Provided,United Kingdom,20867,2019-07-12,2018-12-03,Toys,424.25,65300.71,3.0,Yes,-,200.5,True
1095,Adam Jackson,26,Male,adam.jackson@gmail.com,17659180339,United States Of America,62825,2020-04-30,2019-10-08,Clothing,167.26,44404.8,3.0,Yes,-,,True
1051,Luke Craig,8,Female,luke.craig@company.com,4767976438,United States Of America,15419,2022-11-30,2022-01-23,Books,189.15,19739.2,2.0,No,Involve Exist Question Main Project Animal.,200.5,True
1240,Richard Reyes,55,Male,richard.reyes@company.com,Not Provided,France,44102,2020-12-16,2023-06-29,Electronics,231.57,17654.7,1.0,Yes,-,,True
1383,David Smith,,Female,Not Provided,9164983735,United Kingdom,35732,,2021-08-22,Books,319.21,72153.19,3.0,No,-,,False
1351,Rebecca Olsen,34,Male,Not Provided,4364027011,France,91768,2024-09-25,2023-09-25,Toys,322.73,96847.75,4.0,Not Provided,-,100.0,False
1390,Joseph Patel Phd,21,Male,joseph.patel.phd@company.com,6196893135,United States Of America,876,,2020-05-16,Books,498.08,38455.38,5.0,No,-,,True
1178,Daniel Brock,31,Female,daniel.brock@company.com,Not Provided,Germany,54089,2022-11-19,2018-11-16,Not Provided,166.06,38586.35,5.0,No,See Attached File!!!,,True
1041,Not Provided,,Female,julie@yahoo.com,4395339421,South Africa,82743,2019-08-28,2019-09-19,Books,381.14,58427.37,3.0,Yes,Bed Far Section Compare.,150.0,True
1448,Denise Lutz,,Male,denise.lutz@gmail.com,8459609454,United Kingdom,86907,2022-05-11,2019-11-08,Toys,128.02,80553.54,3.0,Yes,-,150.0,True
1399,Not Provided,73,Non-binary,christine@hotmail.com,2758955168,United States Of America,59495,2024-05-04,2023-10-05,Clothing,384.72,56953.52,3.0,No,-,100.0,True
1206,Wendy Neal,22,Other,wendy.neal@hotmail.com,0698042043,South Africa,917,,2023-10-24,Electronics,81.5,72127.98,5.0,Yes,-,100.0,True
1282,Emily Coleman,2,Female,emily.coleman@gmail.com,13425754090,United Kingdom,97422,2019-01-29,2023-10-13,Home And Garden,63.81,,1.0,No,See Attached File!!!,100.0,True
1358,Natasha Wilson,36,Female,natasha.wilson@gmail.com,5256904098,France,25386,2023-02-01,2021-07-13,Home & Garden,281.29,67566.91,5.0,Yes,-,,True
1254,Melissa Salazar,89,Not Provided,melissa.salazar@hotmail.com,9319508501,Germany,50695,2019-03-06,2018-01-16,Clothing,385.33,67678.38,1.0,No,Let American Hand Possible Relate Night.,200.5,True
1424,Hannah Roberts,27,Female,hannah.roberts@gmail.com,9401289743,United Kingdom,22813,2020-07-24,2024-09-18,Toys,432.55,64838.38,1.0,Yes,See Attached File!!!,,True
1004,Maria Thomas,65,Female,maria.thomas@yahoo.com,2388496965,South Africa,29247,2019-04-04,2018-08-26,Books,489.1,50316.93,5.0,No,See Attached File!!!,200.5,True
1256,Christopher Mullen,85,Male,christopher.mullen@company.com,1124127238,United Kingdom,82719,2022-03-30,2020-09-28,Clothing,167.2,58729.09,5.0,No,-,,True
1461,Ryan Guerrero,56,Male,ryan.guerrero@gmail.com,0032963347,South Africa,20349,2021-02-24,2024-01-02,Books,379.92,67907.52,5.0,Yes,About Attack Newspaper Decade Concern.,,True
1100,Robert Villarreal,47,Female,robert.villarreal@company.com,9245937526,Germany,42331,2023-06-19,2024-11-18,Clothing,,48446.76,5.0,Yes,-,100.0,True
1226,Melissa Jensen,72,Not Provided,melissa.jensen@gmail.com,4538179217,United Kingdom,13249,2020-10-01,2024-07-26,Not Provided,460.6,77711.31,1.0,Yes,-,200.5,True
1439,Stephanie Ward,53,Not Provided,stephanie.ward@hotmail.com,16981528733,Germany,75260,2019-08-05,2019-07-26,Home & Garden,,67457.0,5.0,Yes,-,100.0,True
1213,Mrs. Jasmine Hubbard,18,Male,mrs..jasmine.hubbard@company.com,Not Provided,France,6962,2023-05-04,2023-07-20,Clothing,18.93,56164.17,1.0,Not Provided,-,200.5,True
1434,Not Provided,4,Not Provided,william@yahoo.com,18377441975,Germany,88017,2021-01-22,,Not Provided,,23111.45,4.0,Yes,See Attached File!!!,150.0,True
1171,Not Provided,37,Non-binary,jessica@hotmail.com,1108099693,Not Provided,5305,2025-02-01,,Electronics,399.38,92315.49,,No,-,150.0,True
1098,Ian Nelson,63,Female,ian.nelson@hotmail.com,2126788861,United States Of America,3943,2021-02-24,2024-07-20,Clothing,396.66,74372.9,4.0,No,-,200.5,True
1292,Jordan Moses,47,Non-binary,jordan.moses@hotmail.com,9050975923,United States Of America,6881,2022-11-13,,Home And Garden,168.95,83825.47,3.0,No,See Attached File!!!,100.0,True
1215,Madison Miller,86,Female,madison.miller@hotmail.com,6892686025,France,74621,2020-12-22,2025-01-02,Not Provided,38.3,62155.75,3.0,Yes,-,,True
1061,Fernando Garcia,69,Male,fernando.garcia@hotmail.com,5220472779,United States Of America,1189,2023-12-16,2023-04-19,Electronics,467.84,74510.9,1.0,No,-,,True
1047,Kelly Ellis,61,Male,kelly.ellis@company.com,0076617711,United Kingdom,42720,2024-02-26,2020-08-31,Not Provided,59.87,,2.0,Yes,-,150.0,True
1032,Christopher Parker,29,Non-binary,christopher.parker@hotmail.com,9471746488,Germany,65223,2020-12-09,,Books,306.99,54730.06,1.0,Yes,Ball Always It Focus Economy Before.,,True
1267,Not Provided,70,Non-binary,scott@gmail.com,9852401322,South Africa,90684,2018-02-19,2021-02-14,Home And Garden,301.44,90309.08,2.0,Yes,-,150.0,True
1327,Christopher Gibson,14,Female,christopher.gibson@hotmail.com,0730337933,France,63513,2019-06-17,2024-12-16,Home And Garden,157.04,43796.38,2.0,Yes,Air Boy Fact Create One She.,150.0,True
1200,Lindsay Mahoney,17,Male,lindsay.mahoney@hotmail.com,5855665939,United States Of America,72017,2023-11-02,2020-01-17,Electronics,62.87,69280.01,1.0,Not Provided,-,,True
1483,Jessica Jensen,84,Male,jessica.jensen@hotmail.com,9966734595,Germany,63750,,2018-11-08,Electronics,476.54,53217.6,,No,-,,True
1027,Not Provided,1,Male,hunter@company.com,3545494808,France,25543,2022-03-26,2020-09-05,Home & Garden,354.09,62513.96,4.0,Yes,-,,True
1425,Tracy Aguilar,25,Not Provided,tracy.aguilar@gmail.com,17371009438,United States Of America,66449,2020-07-02,2023-06-25,Clothing,358.94,28595.34,1.0,Yes,-,150.0,True
1230,Steven Faulkner,73,Male,steven.faulkner@gmail.com,10851403696,United Kingdom,82449,2022-05-29,2024-08-02,Clothing,459.47,5000000.0,1.0,Yes,Republican Image Itself Deep Community Cause.,100.0,True
1260,Ryan Griffin,67,Other,ryan.griffin@company.com,11509398343,Germany,3456,,2019-07-24,Books,417.98,52705.27,5.0,Yes,-,,True
1378,Eric Davis,55,Non-binary,eric.davis@hotmail.com,0825559895,United Kingdom,31729,2022-02-20,2022-06-19,Clothing,50.96,40631.12,4.0,Yes,-,100.0,True
1288,Not Provided,52,Not Provided,rebekah@hotmail.com,9900489646,United States Of America,88484,2020-12-31,2020-10-17,Home & Garden,253.6,46199.11,3.0,Not Provided,-,,True
1162,Candace Mitchell,90,Male,Not Provided,4204380571,United States Of America,81255,2021-01-16,2018-03-20,Home And Garden,356.3,65438.83,4.0,Yes,Ten Score Night Down Six Sometimes Explain.,100.0,False
1437,Andrea Johnson,1,Female,andrea.johnson@yahoo.com,2311775331,United States Of America,23307,2018-07-11,2019-10-28,Books,113.04,55939.61,3.0,Yes,-,100.0,True
1138,Sylvia Smith,62,Male,sylvia.smith@hotmail.com,9986162299,United States Of America,76873,2023-01-04,2021-10-18,Home And Garden,7.62,35189.27,1.0,Yes,-,200.5,True
1062,Not Provided,5,Male,allen@yahoo.com,18932460953,United Kingdom,75299,,2024-05-15,Toys,249.49,45416.52,,No,-,200.5,True
1135,Not Provided,82,Male,madison@hotmail.com,19731032417,Germany,15640,2022-08-10,2024-12-27,Books,39.08,,5.0,Not Provided,See Attached File!!!,,True
1128,Not Provided,34,Non-binary,luis@company.com,Not Provided,United States Of America,29208,2024-12-07,2018-10-25,Clothing,144.35,31626.44,2.0,Yes,See Attached File!!!,,True
1492,Jason Smith,6,Female,jason.smith@yahoo.com,6244795133,United Kingdom,2869,2018-02-26,2019-05-20,Toys,333.24,35285.48,2.0,No,Forget Home Upon Actually Future Get Know Left.,,True
1008,Cindy Anderson,73,Female,cindy.anderson@gmail.com,Not Provided,South Africa,75348,2020-04-16,2021-05-13,Books,283.68,45610.51,3.0,No,-,100.0,True
1326,Not Provided,17,Female,carrie@company.com,4508920388,Not Provided,7658,2023-07-01,2020-12-16,Clothing,368.96,38420.1,,No,Reason Word Outside Former Official White Pattern.,,True
1478,Emily Hodge,18,Male,emily.hodge@hotmail.com,4390552958,Not Provided,23,2019-11-08,,Clothing,449.04,53889.05,1.0,No,-,200.5,True
1064,Andrew Lucas,88,Other,andrew.lucas@hotmail.com,4505415667,United Kingdom,51179,2019-07-02,2022-08-31,Toys,382.12,32873.3,3.0,No,-,,True
1300,Terry Morgan,56,Female,terry.morgan@company.com,9724665729,United Kingdom,27660,2020-01-09,2022-06-03,Clothing,324.33,42995.66,,No,See Attached File!!!,200.5,True
1014,William Martin,,Not Provided,william.martin@gmail.com,7868011280,South Africa,48894,,2019-03-13,Books,128.35,20501.64,5.0,No,Project Government Nice Themselves Wind.,,True
1156,Amy Schneider Md,69,Non-binary,amy.schneider.md@yahoo.com,Not Provided,Germany,62011,2024-06-19,2019-03-03,Toys,499.22,22850.34,3.0,Yes,See Attached File!!!,200.5,True
1040,Not Provided,86,Female,Not Provided,4821759464,Germany,Not Provided,2018-11-15,,Home & Garden,474.07,69769.33,,No,See Attached File!!!,100.0,False
1379,Jeremy Garcia,51,Other,jeremy.garcia@company.com,8954738202,South Africa,25628,2018-02-20,2023-02-06,Electronics,133.03,50731.06,4.0,No,-,100.0,True
1473,Angela Hernandez,22,Male,angela.hernandez@yahoo.com,Not Provided,France,96269,,2022-07-11,Clothing,401.61,85047.14,5.0,No,-,150.0,True
1415,Michelle Shah,77,Non-binary,michelle.shah@yahoo.com,11966553307,United States Of America,65860,2021-04-18,2022-12-18,Electronics,417.46,44484.9,1.0,Yes,-,150.0,True
1216,Dale Dean,41,Female,dale.dean@hotmail.com,4077780973,United States Of America,28927,2023-10-16,2023-03-30,Home And Garden,364.67,66215.69,3.0,Yes,See Attached File!!!,100.0,True
1279,Curtis Ford,38,Female,curtis.ford@hotmail.com,3246651364,Not Provided,38124,,2018-09-11,Home & Garden,399.77,70492.68,,Yes,Agree Someone Financial Magazine Yard.,100.0,True
1447,Not Provided,72,Female,karen@yahoo.com,3059660186,South Africa,95042,2022-05-28,2023-09-28,Electronics,437.75,24317.72,5.0,Yes,-,200.5,True
1486,Patrick Willis Ii,21,Other,patrick.willis.ii@yahoo.com,9235558099,South Africa,99025,2022-11-07,2019-11-18,Electronics,373.6,62331.96,3.0,Not Provided,-,100.0,True
1000,Steven Clark,16,Other,steven.clark@yahoo.com,13467299493,United States Of America,66361,2021-05-13,2024-02-18,Not Provided,77.39,50646.38,5.0,Yes,-,,True
1236,Jennifer Reyes,43,Male,jennifer.reyes@yahoo.com,7239504102,Germany,61320,2023-08-31,2022-01-17,Home And Garden,73.31,50263.63,3.0,Yes,Listen Certain That Activity Until Large.,,True
1207,William Garcia,10,Female,william.garcia@gmail.com,15798123878,France,93885,,2019-01-05,Clothing,69.46,59281.87,,No,See Attached File!!!,100.0,True
1212,Not Provided,20,Male,christina@gmail.com,15736609656,Germany,80652,2023-08-02,,Electronics,440.66,58074.5,,Yes,-,200.5,True
1295,Kristen Lowery,47,Male,kristen.lowery@company.com,8186617945,United States Of America,33906,2021-10-08,2022-10-31,Electronics,11.76,55204.66,5.0,Yes,-,150.0,True
1470,Angela Garcia Dds,,Male,angela.garcia.dds@yahoo.com,6202812371,Germany,5620,2019-12-19,2018-06-23,Books,340.38,14215.36,5.0,No,See Attached File!!!,200.5,True
1251,Judy Jackson,61,Female,judy.jackson@gmail.com,5349292983,Germany,11835,2025-01-05,2018-05-17,Electronics,402.18,55911.44,,Yes,Tax Majority Yet Option Student Evidence.,200.5,True
1165,Kerry Barajas,14,Male,kerry.barajas@hotmail.com,0157399305,United States Of America,50488,2023-07-05,2022-12-03,Clothing,207.25,61928.96,2.0,No,-,100.0,True
1471,Megan Mills,53,Male,megan.mills@company.com,9592248395,South Africa,68577,2022-08-17,2020-03-24,Books,396.31,49611.86,,No,Act Indicate Change Attack With Find Could.,150.0,True
1303,Robert Peterson,86,Male,robert.peterson@hotmail.com,8214565328,South Africa,55776,2018-11-09,2019-08-24,Books,61.02,57270.35,4.0,No,-,,True
1350,Kelly Lopez,60,Male,kelly.lopez@company.com,Not Provided,United States Of America,55937,2024-11-04,2021-02-05,Electronics,329.71,38635.59,3.0,Yes,-,,True
1269,Daniel Lee,83,Male,daniel.lee@company.com,4280138759,United States Of America,24765,2022-08-27,2021-09-18,Toys,401.72,29782.32,1.0,No,Both World Buy Book Career Several.,,True
1201,William Lewis,58,Other,william.lewis@hotmail.com,5048889921,Germany,5447,2019-10-02,2021-04-25,Not Provided,400.79,64464.75,1.0,Yes,-,,True
1161,Donna Reed,19,Male,Not Provided,2288515879,South Africa,75295,2018-04-04,2023-11-14,Toys,,28590.87,,Yes,Purpose Throw Move There Institution Actually.,,False
1043,Michael Chambers,23,Male,michael.chambers@company.com,9651370985,South Africa,80465,2022-05-06,2025-01-28,Home And Garden,363.25,48977.93,2.0,No,-,,True
1217,Sara Evans,9,Female,sara.evans@hotmail.com,Not Provided,United Kingdom,11996,2019-11-04,2023-03-17,Electronics,139.99,76661.02,1.0,No,Board Year Claim.,,True
1401,Patricia Brown Phd,9,Female,patricia.brown.phd@yahoo.com,6730306442,United Kingdom,11457,,2022-12-06,Clothing,226.17,55490.2,,Yes,-,,True
1190,Not Provided,10,Male,tanner@company.com,8487282997,United Kingdom,83213,2019-06-19,2019-02-03,Electronics,299.51,71543.66,4.0,No,-,,True
1309,Kendra Benson,,Female,kendra.benson@yahoo.com,Not Provided,France,60195,2021-10-30,2022-10-31,Clothing,305.4,97660.67,,Yes,-,,True
1259,Jennifer Porter,70,Female,jennifer.porter@hotmail.com,2752088547,United Kingdom,38489,,2021-05-11,Home And Garden,380.11,39149.59,4.0,No,-,200.5,True
1105,Not Provided,61,Male,Not Provided,5969691557,United States Of America,81419,2023-10-18,2023-01-14,Clothing,214.57,60922.41,3.0,No,-,100.0,False
1053,Robert Montgomery,18,Female,robert.montgomery@gmail.com,Not Provided,United States Of America,90889,2018-12-20,2023-11-24,Home & Garden,227.74,47298.35,2.0,Yes,See Attached File!!!,,True
1389,Charles Griffin,34,Female,charles.griffin@hotmail.com,17119642152,United Kingdom,24339,2021-09-13,2020-09-29,Books,286.27,61454.37,3.0,No,-,,True
1001,Donald Lewis,45,Male,donald.lewis@company.com,Not Provided,South Africa,44619,2024-12-08,2020-07-22,Home And Garden,319.66,52234.71,1.0,No,-,100.0,True
1454,Jonathan Melendez,89,Male,jonathan.melendez@company.com,7937639283,United States Of America,Not Provided,2021-04-26,2018-10-02,Toys,350.42,78585.94,4.0,Not Provided,Purpose Program Painting Somebody Game Brother.,200.5,True
1498,Joseph Harrison,6,Male,joseph.harrison@yahoo.com,Not Provided,Germany,51005,2019-07-05,2025-01-12,Electronics,8.77,43927.01,,No,-,,True
1049,Not Provided,83,Male,dale@company.com,8327315851,United States Of America,37013,2023-02-18,2018-06-21,Books,23.13,61872.37,3.0,No,-,150.0,True
1419,Lonnie Burnett,,Not Provided,lonnie.burnett@hotmail.com,4229712529,South Africa,54672,2022-04-11,2021-06-28,Electronics,203.71,61835.12,5.0,Yes,Property Miss Drive Long Majority Exactly Significant.,,True
1080,Tonya Howe,27,Other,tonya.howe@company.com,0049915478,South Africa,Not Provided,2019-04-17,2019-11-05,Books,233.72,56740.94,5.0,No,Possible Responsibility Add Front Far Purpose Cover.,,True
1205,Lisa Branch Md,47,Not Provided,lisa.branch.md@hotmail.com,2703352110,South Africa,32357,2024-06-14,2021-08-02,Clothing,,46069.7,,No,-,200.5,True
1034,Virginia Sandoval,83,Male,Not Provided,8760385977,Not Provided,7265,2024-03-20,,Electronics,272.41,71450.9,2.0,No,-,,False
1430,Not Provided,60,Other,belinda@company.com,13426834414,United States Of America,74774,2023-01-27,2022-08-16,Toys,261.16,20737.31,3.0,Not Provided,-,150.0,True
1263,Cody James,19,Not Provided,Not Provided,8704947873,France,4018,2024-05-20,2021-03-25,Clothing,412.6,30994.07,4.0,Not Provided,-,100.0,False
1427,Meghan Nolan,83,Male,meghan.nolan@yahoo.com,7824556964,United Kingdom,41044,2022-12-03,2023-12-05,Electronics,,91629.18,1.0,Yes,-,100.0,True
1366,Tina Guzman,2,Male,tina.guzman@gmail.com,3954296184,Germany,34668,2025-01-08,2022-06-24,Toys,164.58,48572.28,5.0,No,-,,True
1091,Sean Figueroa,85,Male,sean.figueroa@yahoo.com,Not Provided,France,2626,2020-11-27,2019-04-29,Clothing,290.44,73308.04,5.0,Yes,-,200.5,True
1339,Kristen Carney Md,21,Female,kristen.carney.md@yahoo.com,1856724380,United Kingdom,61078,2021-12-12,2019-07-28,Electronics,324.34,71508.33,5.0,Yes,-,100.0,True
1488,Kathryn Norman,,Female,Not Provided,5851268612,United Kingdom,1412,2019-09-19,2023-12-15,Electronics,,44722.66,,Yes,-,100.0,False
1052,Bryan Jimenez,50,Other,bryan.jimenez@hotmail.com,6226838851,Germany,52545,2019-07-10,2018-12-26,Electronics,148.73,61481.68,3.0,Yes,-,200.5,True
1345,Not Provided,57,Female,edward@hotmail.com,3039752450,United Kingdom,687,2018-11-02,,Electronics,128.71,,3.0,Yes,-,,True
1264,Not Provided,90,Male,carol@yahoo.com,5979647158,United Kingdom,96571,2022-08-12,2023-08-29,Electronics,41.23,48309.98,4.0,Yes,Adult Employee Ok Certainly Leave Really Group.,200.5,True
1241,Mason Gaines,53,Female,mason.gaines@hotmail.com,4101194707,South Africa,20011,2018-04-25,2021-06-03,Electronics,38.44,68725.2,3.0,Yes,Toward Off Middle Vote Make Job.,,True
1013,Elizabeth Alvarado,49,Male,elizabeth.alvarado@hotmail.com,2411824493,Germany,94559,2024-10-20,2023-09-25,Toys,260.15,16734.4,2.0,No,-,100.0,True
1315,Walter Brooks,3,Male,walter.brooks@gmail.com,12386870079,South Africa,38413,2024-01-31,2019-12-22,Books,146.09,42546.01,1.0,No,-,200.5,True
1088,Kristin Anderson,39,Male,kristin.anderson@yahoo.com,Not Provided,Not Provided,Not Provided,2019-11-04,2022-08-14,Electronics,65.96,44634.6,1.0,No,-,,True
1387,Thomas Cohen,61,Female,thomas.cohen@gmail.com,Not Provided,France,90516,2019-10-24,2020-03-29,Not Provided,126.3,54629.74,1.0,No,-,150.0,True
1273,Eric Hanson,78,Male,Not Provided,1877347784,South Africa,71599,2024-07-28,2022-10-15,Home And Garden,368.3,24612.6,3.0,Yes,-,150.0,False
1166,Brendan Bonilla,57,Not Provided,brendan.bonilla@company.com,Not Provided,South Africa,71014,2022-06-03,2018-06-07,Clothing,200.83,41399.51,,Yes,Stock These Scientist Itself Stage Authority Rather.,,True
1328,Allen Gonzalez,61,Other,allen.gonzalez@hotmail.com,2342583230,United States Of America,23579,2022-10-31,2018-07-21,Clothing,299.05,69945.87,1.0,No,-,200.5,True
1284,Lance Li,3,Non-binary,lance.li@company.com,5700272063,United States Of America,82853,2020-04-29,2020-01-08,Electronics,328.06,49948.64,,No,-,,True
1134,Lisa Webb,21,Female,lisa.webb@gmail.com,0629620153,Germany,25402,2023-05-17,2020-09-25,Books,,26962.98,2.0,Yes,See Attached File!!!,,True
1306,Emily Peterson,68,Male,emily.peterson@hotmail.com,Not Provided,United States Of America,83821,,2022-10-02,Clothing,253.43,86720.34,2.0,No,See Attached File!!!,100.0,True
1496,Not Provided,30,Non-binary,robert@gmail.com,3093299819,Germany,75288,2020-04-19,2024-02-25,Home & Garden,131.95,52859.39,2.0,No,-,200.5,True
1319,Brandon Austin,69,Female,brandon.austin@company.com,4337504793,United States Of America,1436,2024-07-01,2019-08-04,Home & Garden,107.95,71992.04,2.0,Not Provided,See Attached File!!!,150.0,True
1243,Lydia Howard,3,Female,lydia.howard@yahoo.com,1732030937,Not Provided,51457,2023-12-26,2018-04-06,Home & Garden,50.06,45561.36,2.0,Yes,See Attached File!!!,,True
1054,Not Provided,8,Female,michael@hotmail.com,2312432921,France,23719,2018-11-20,2025-01-04,Not Provided,81.33,41461.56,1.0,No,Management Senior Service Large Under North Play Person.,150.0,True
1363,Holly Wilson,35,Female,Not Provided,1178309997,Germany,Not Provided,2024-01-28,2022-05-22,Home And Garden,16.6,74502.39,3.0,Yes,-,150.0,False
1050,Kylie Morales,57,Non-binary,kylie.morales@yahoo.com,Not Provided,United Kingdom,19096,2022-10-05,2021-04-18,Books,215.93,,3.0,No,See Attached File!!!,,True
1469,Jamie Massey,74,Male,jamie.massey@company.com,8930746452,United States Of America,52,2019-02-20,2023-03-10,Electronics,9.33,31334.83,1.0,Yes,-,150.0,True
1174,Not Provided,15,Female,carolyn@yahoo.com,Not Provided,Germany,16010,2019-09-24,2021-06-25,Books,70.69,68131.07,,Yes,-,150.0,True
1445,Juan Melton,9,Male,juan.melton@yahoo.com,3845881056,South Africa,929,2021-11-08,2022-06-10,Books,382.57,,1.0,Yes,-,200.5,True
1189,Christine Sanders,39,Non-binary,christine.sanders@hotmail.com,1178006811,United States Of America,Not Provided,2018-04-14,2024-01-24,Books,13.13,60533.82,5.0,No,-,200.5,True
1065,Elizabeth Morrison,65,Female,elizabeth.morrison@yahoo.com,6275705964,United Kingdom,84317,2023-06-26,2019-06-25,Toys,363.02,31075.87,,No,-,200.5,True
1463,Patricia Webb,75,Other,patricia.webb@hotmail.com,7963044836,United Kingdom,8470,2023-07-29,2024-05-16,Clothing,191.4,,4.0,Yes,-,150.0,True
1187,Justin Frederick,8,Non-binary,justin.frederick@gmail.com,4506159399,Germany,85680,2020-04-01,2024-01-24,Clothing,41.1,53457.97,1.0,Yes,See Attached File!!!,100.0,True
1169,Matthew Hunt,64,Other,matthew.hunt@company.com,12239431290,Germany,989,2024-09-24,,Electronics,,40712.97,1.0,Yes,-,150.0,True
1058,Sherri Williamson,67,Not Provided,sherri.williamson@yahoo.com,Not Provided,South Africa,78783,2023-09-09,2018-03-10,Clothing,,38215.65,5.0,No,-,,True
1474,Kara Jackson,49,Female,kara.jackson@company.com,3319222705,United States Of America,10696,,2019-06-29,Electronics,286.25,56481.9,,No,-,,True
1048,Jesse Perez,,Female,jesse.perez@company.com,5766156545,United States Of America,20507,2024-02-07,2023-04-10,Electronics,38.44,76142.44,2.0,Yes,-,,True
1344,Not Provided,11,Other,charlotte@yahoo.com,Not Provided,France,77182,2021-12-05,,Clothing,430.85,48794.66,2.0,Yes,See Attached File!!!,,True
1235,Mary Wood,44,Female,mary.wood@hotmail.com,Not Provided,United States Of America,23490,2022-11-29,2024-11-05,Electronics,87.69,39543.5,5.0,No,-,,True
